Date,Slot No.,Alpha_Sensor,Winsen,Temp,RelHum
01-04-2022,SLOT-18,11.4725,35.23728814,37.55666667,27.03666667
01-04-2022,SLOT-19,21.03666667,50.58333333,36.29333333,26.425
01-04-2022,SLOT-20,28.00866667,60.03333333,34.98166667,26.685
01-04-2022,SLOT-21,33.38966667,68.72881356,31.93666667,37.27333333
01-04-2022,SLOT-22,39.53766667,75.5,31.69833333,51.59833333
01-04-2022,SLOT-22,39.53766667,75.5,31.69833333,51.59833333
01-04-2022,SLOT-24,46.27466667,76.66101695,30.35166667,55.27
01-05-2022,SLOT-1,46.97745763,86.11864407,30.17457627,55.83728814
01-05-2022,SLOT-2,41.63610169,72.35294118,29.56101695,56.83898305
01-05-2022,SLOT-11,14.38641509,38.38709677,28.40754717,45.67358491
01-05-2022,SLOT-12,10.473,34.94915254,31.85666667,38.52333333
01-05-2022,SLOT-13,8.888833333,32.98333333,36.01833333,32.785
01-05-2022,SLOT-14,8.819,30.21666667,39.6,25.32166667
01-05-2022,SLOT-15,7.579166667,25.85,44.70833333,19.08
01-05-2022,SLOT-16,9.005666667,28.89830508,42.37666667,20.10333333
01-05-2022,SLOT-17,13.14758621,39.08333333,38.20172414,23.85
01-05-2022,SLOT-18,16.2995,45.28333333,37.82333333,23.125
01-05-2022,SLOT-19,19.41216667,47.61016949,36.44666667,31.94166667
01-05-2022,SLOT-20,23.25583333,53.78333333,34.31,36.235
01-05-2022,SLOT-21,27.313,57.71666667,33.42333333,43.00833333
01-05-2022,SLOT-22,34.96533333,62.72881356,31.25666667,48.045
01-05-2022,SLOT-22,34.96533333,62.72881356,31.25666667,48.045
01-05-2022,SLOT-24,36.07816667,66.41666667,30.28,50.81166667
01-06-2022,SLOT-1,36.4559322,64.37931034,29.72372881,52.05762712
01-06-2022,SLOT-2,35.878,59.8,29.07833333,54.305
01-06-2022,SLOT-3,28.54133333,51.98333333,28.69666667,55.13166667
01-06-2022,SLOT-4,29.68316667,50.66101695,27.79833333,57.86833333
01-06-2022,SLOT-5,33.99383333,53.46666667,27.33833333,56.40333333
01-06-2022,SLOT-6,37.25733333,56.26666667,27.12333333,55.96333333
01-06-2022,SLOT-7,33.66233333,54.66101695,26.805,56.59833333
01-06-2022,SLOT-8,27.888,52.16666667,26.585,56.905
01-06-2022,SLOT-9,19.69083333,47.18333333,26.13666667,58.335
01-06-2022,SLOT-10,14.81166667,43.38983051,26.05,56.61333333
01-06-2022,SLOT-11,10.04644068,35.27118644,27.52881356,51.36779661
01-06-2022,SLOT-12,8.731,32.2,32.73833333,38.58
01-06-2022,SLOT-13,9.09,34.9,38.015,29.53
01-06-2022,SLOT-14,10.15816667,33.77966102,41.24833333,20.605
01-06-2022,SLOT-15,9.948166667,31.25,44.54,17.98166667
01-06-2022,SLOT-16,11.608,37.33333333,40.95166667,21.72666667
01-06-2022,SLOT-17,12.034,38.40677966,35.22833333,26.13666667
01-06-2022,SLOT-18,12.76,41.3,35.72833333,28.68833333
01-06-2022,SLOT-19,16.79,52.6,35.13333333,31.01166667
01-06-2022,SLOT-20,23.27466667,65.06779661,33.53666667,35.2
01-06-2022,SLOT-21,42.258,82.76666667,31.88333333,40.88333333
01-06-2022,SLOT-22,50.87366667,89.66666667,30.845,45.61833333
01-06-2022,SLOT-22,50.87366667,89.66666667,30.845,45.61833333
01-06-2022,SLOT-24,51.217,87.03389831,30.05666667,53.6
01-07-2022,SLOT-1,38.11644068,71.05084746,29.88813559,54.95932203
01-07-2022,SLOT-2,34.27633333,64.06666667,29.13833333,57.21666667
01-07-2022,SLOT-3,33.14683333,60.49152542,28.27666667,57.76166667
01-07-2022,SLOT-4,31.25683333,57.23333333,27.93833333,56.3
01-07-2022,SLOT-5,31.67383333,56.83333333,27.52,56.47
01-07-2022,SLOT-6,43.36116667,65.08474576,26.82666667,57.13666667
01-07-2022,SLOT-7,36.68583333,62.85,26.415,56.86166667
01-07-2022,SLOT-8,34.85933333,58.41666667,26.01166667,58.85333333
01-07-2022,SLOT-9,22.44416667,50.15254237,25.79333333,60.02166667
01-07-2022,SLOT-10,15.58833333,43.93220339,25.88666667,58.95833333
01-07-2022,SLOT-11,11.4975,37.05,27.765,54.05
01-07-2022,SLOT-12,11.15683333,41.31666667,31.28166667,44.45166667
01-07-2022,SLOT-13,11.57783333,44.62711864,37.11833333,32.51
01-07-2022,SLOT-14,13.05283333,42.73333333,41.69166667,25.42666667
01-07-2022,SLOT-15,11.02338983,36.13333333,47.74237288,20.76440678
01-07-2022,SLOT-16,10.53,35.22033898,44.39333333,25.80333333
01-07-2022,SLOT-17,14.417,45.3,38.85333333,32.525
01-07-2022,SLOT-18,16.30533333,48.03333333,38.54833333,29.44666667
01-07-2022,SLOT-19,18.9645,52.40677966,38.09,31.65833333
01-07-2022,SLOT-20,26.37816667,61.26666667,36.595,35.43333333
01-07-2022,SLOT-21,30.631,69.1,33.535,39.535
01-07-2022,SLOT-22,44.68866667,72.98333333,31.285,45.93166667
01-07-2022,SLOT-22,44.68866667,72.98333333,31.285,45.93166667
01-07-2022,SLOT-24,37.16216667,73.5,30.105,51.03833333
01-08-2022,SLOT-1,39.00016949,72.37288136,29.70508475,54.18305085
01-08-2022,SLOT-2,37.68716667,67.49152542,28.905,54.08666667
01-08-2022,SLOT-3,35.5095,63.85,28.69833333,53.80333333
01-08-2022,SLOT-4,33.37083333,59.8,28.06833333,55.455
01-08-2022,SLOT-5,41.34133333,61.93220339,27.55166667,56.72333333
01-08-2022,SLOT-6,45.07116667,61.26666667,27.20666667,56.49666667
01-08-2022,SLOT-7,43.20283333,61.48333333,26.91166667,56.79333333
01-08-2022,SLOT-8,42.629,61.15254237,25.955,61.16166667
01-08-2022,SLOT-9,32.7675,55.01666667,25.95,61.26166667
01-08-2022,SLOT-10,24.51833333,50.01666667,26.10333333,60.70833333
01-08-2022,SLOT-11,25.89316667,59.96610169,26.98166667,58.93833333
01-08-2022,SLOT-12,11.89383333,37.18333333,30.37333333,51.84333333
01-08-2022,SLOT-13,7.802666667,30.93333333,36.41666667,40.50666667
01-08-2022,SLOT-14,9.224666667,29.6779661,42.64166667,29.97666667
01-08-2022,SLOT-15,9.220333333,28.26666667,45.46333333,25.13333333
01-08-2022,SLOT-16,7.199,22.1,46.24666667,24.005
01-08-2022,SLOT-17,3.894666667,12.08474576,39.18833333,31.21
01-08-2022,SLOT-18,5.746666667,17.13333333,38.63833333,30.66666667
01-08-2022,SLOT-19,11.87483333,30.45,38.30666667,26.11833333
01-08-2022,SLOT-20,14.86366667,35.1,36.93166667,25.79166667
01-08-2022,SLOT-21,18.6825,39.62711864,33.71833333,34.45833333
01-08-2022,SLOT-22,25.67116667,46.38333333,31.21166667,45.715
01-08-2022,SLOT-22,25.67116667,46.38333333,31.21166667,45.715
01-08-2022,SLOT-24,24.5325,46.06779661,29.25,51.965
01-09-2022,SLOT-1,17.62949153,39.13559322,29.06949153,52.61016949
01-09-2022,SLOT-2,15.85766667,33.95,28.66333333,52.79833333
01-09-2022,SLOT-3,14.36416667,29.57627119,28.06833333,51.92
01-09-2022,SLOT-4,14.3405,28.48333333,27.98166667,51.17166667
01-09-2022,SLOT-5,14.0355,27.7,27.37833333,51.77
01-09-2022,SLOT-6,14.07816667,26.47457627,27.03333333,52.22
01-09-2022,SLOT-7,12.72683333,24.53333333,26.745,52.99
01-09-2022,SLOT-8,15.356,26.28333333,26.515,53.02166667
01-09-2022,SLOT-9,12.23,24.91525424,26.25666667,53.51333333
01-09-2022,SLOT-10,10.07316667,22.91666667,26.07833333,54.21
01-09-2022,SLOT-11,7.498666667,21.26666667,27.25833333,53.31
01-09-2022,SLOT-12,5.636833333,18.06779661,31.16833333,44.51666667
01-09-2022,SLOT-13,4.138833333,15.41666667,37.81833333,34.72166667
01-09-2022,SLOT-14,4.670833333,13.96666667,45.095,24.91
01-09-2022,SLOT-15,5.191333333,13.98305085,48.92666667,19.86666667
01-09-2022,SLOT-16,6.0685,16.08333333,45.88833333,23.045
01-09-2022,SLOT-17,6.204,18.58333333,39.43666667,30.87166667
01-09-2022,SLOT-18,7.860333333,19.59322034,38.405,34.865
01-09-2022,SLOT-19,10.89066667,22.45,36.65333333,36.99666667
01-09-2022,SLOT-20,12.81066667,23.58333333,35.42833333,39.66
01-09-2022,SLOT-21,13.37816667,23.7,33.56,47.125
01-09-2022,SLOT-22,12.82916667,25.33898305,31.76666667,52.525
01-09-2022,SLOT-22,12.82916667,25.33898305,31.76666667,52.525
01-09-2022,SLOT-24,22.83566667,33.8,30.12333333,56.29833333
01-10-2022,SLOT-1,22.71440678,35.75862069,29.6220339,56.47118644
01-10-2022,SLOT-2,23.28883333,41.58333333,29.18333333,58.75666667
01-10-2022,SLOT-3,26.07516667,42.56666667,28.50333333,59.81
01-10-2022,SLOT-4,28.40416667,33.13559322,28.20833333,60.045
01-10-2022,SLOT-5,29.14016667,32.41666667,28.28166667,60.24
01-10-2022,SLOT-6,43.67483333,43.65,27.655,62.36833333
01-10-2022,SLOT-7,37.43066667,46.83050847,27.43166667,62.55
01-10-2022,SLOT-8,18.44916667,38.96666667,27.28333333,62.44166667
01-10-2022,SLOT-9,13.08366667,35.05,27.19833333,62.35166667
01-10-2022,SLOT-10,11.11433333,28.84745763,26.61333333,60.85666667
01-10-2022,SLOT-11,9.5045,24.71666667,28.55333333,53.26166667
01-10-2022,SLOT-12,5.933,18.48333333,33.73333333,41.635
01-10-2022,SLOT-13,5.649333333,18.03389831,37.49166667,34.42166667
01-10-2022,SLOT-14,5.2595,14.06666667,41.41166667,28.98833333
01-10-2022,SLOT-15,4.5475,10.71666667,45.85666667,21.92666667
01-10-2022,SLOT-16,4.8355,9.898305085,41.46166667,26.58166667
01-10-2022,SLOT-17,4.982833333,10.26666667,36.94166667,32.53833333
01-10-2022,SLOT-18,5.703833333,12.63333333,34.95,36.00166667
01-10-2022,SLOT-19,6.478333333,13.56666667,34.03166667,38.77166667
01-10-2022,SLOT-20,6.740666667,16.23728814,33,41.54166667
01-10-2022,SLOT-21,7.685333333,21.23333333,30.935,46.02333333
01-10-2022,SLOT-22,7.863833333,23.9,30.32666667,48.88
01-10-2022,SLOT-22,7.863833333,23.9,30.32666667,48.88
01-10-2022,SLOT-24,30.0195,61.41666667,29.14166667,50.64666667
01-11-2022,SLOT-1,31.09067797,61.10169492,28.40677966,51.46271186
01-11-2022,SLOT-2,20.01283333,42.61016949,27.79166667,52.49166667
01-11-2022,SLOT-3,14.36066667,38.08333333,27.06833333,55.32
01-11-2022,SLOT-4,12.25783333,35.88333333,26.69166667,55.90333333
01-11-2022,SLOT-5,19.41083333,49.42372881,26.195,58.12833333
01-11-2022,SLOT-6,29.5115,47.05,25.68,56.61333333
01-11-2022,SLOT-7,16.92033333,37,25.15333333,56.39
01-11-2022,SLOT-8,10.01633333,32.06666667,25.16166667,55.48166667
01-11-2022,SLOT-9,6.7555,20.26666667,24.73,56.895
01-11-2022,SLOT-10,8.32,19.86440678,25.12372881,54.21694915
01-11-2022,SLOT-11,6.726724138,18.08333333,27.24137931,49.47931034
01-11-2022,SLOT-12,4.109310345,11.48333333,32.25344828,39.77586207
01-11-2022,SLOT-13,3.953728814,10.83050847,34.89491525,36.15762712
01-11-2022,SLOT-14,3.542631579,9.116666667,36.27192982,33.94210526
01-11-2022,SLOT-15,2.927627119,6.5,38.46949153,30.61864407
01-11-2022,SLOT-16,2.880862069,6.203389831,39.48793103,28.54310345
01-11-2022,SLOT-17,2.895263158,6.083333333,35.44210526,33.01754386
01-11-2022,SLOT-18,3.187,7.4,35.78333333,32.69
01-11-2022,SLOT-19,3.715833333,8.983050847,35.19666667,32.44333333
01-11-2022,SLOT-20,4.9655,13.56666667,34.15333333,34.97833333
01-11-2022,SLOT-21,6.3245,19.21666667,31.89166667,41.10166667
01-11-2022,SLOT-22,8.276166667,22.66101695,28.95666667,47.31166667
01-11-2022,SLOT-22,8.276166667,22.66101695,28.95666667,47.31166667
01-11-2022,SLOT-24,18.007,45.45,27.105,51.4
01-12-2022,SLOT-1,13.66,34.20689655,26.68983051,51.25762712
01-12-2022,SLOT-2,13.85766667,32.48333333,26.32,50.33833333
01-12-2022,SLOT-3,7.1695,21.33333333,26.08333333,50.74
01-12-2022,SLOT-4,7.799166667,21.59322034,25.20333333,54.06333333
01-12-2022,SLOT-5,7.946166667,21.2,24.81333333,56.015
01-12-2022,SLOT-6,7.703666667,19.55,24.34666667,57.95
01-12-2022,SLOT-7,7.514333333,19.15254237,23.84166667,60.64166667
01-12-2022,SLOT-8,6.748833333,19.85,23.41333333,61.93166667
01-12-2022,SLOT-9,5.529833333,17.96666667,23.09333333,62.64166667
01-12-2022,SLOT-10,5.630677966,19.20338983,22.96101695,62.08474576
01-12-2022,SLOT-11,7.983,25.21666667,25.225,54.55666667
01-12-2022,SLOT-12,6.587333333,25.45,30.30166667,43.05666667
01-12-2022,SLOT-13,5.772833333,23.74137931,35.19833333,33.925
01-12-2022,SLOT-14,4.767758621,21.8,40.26551724,26.32413793
01-12-2022,SLOT-15,5.265,24.53333333,43.985,20.55833333
01-12-2022,SLOT-16,4.776610169,24.18644068,42.61186441,22.13559322
01-12-2022,SLOT-17,5.454833333,27.98333333,36.755,28.915
01-12-2022,SLOT-18,6.323333333,29.16666667,36.32666667,28.95666667
01-12-2022,SLOT-19,9.887666667,38.45,35.55666667,29.37
01-12-2022,SLOT-20,10.33966667,41.13559322,34.43,32.14833333
01-12-2022,SLOT-21,12.328,49.1,31.31333333,39.12
01-12-2022,SLOT-22,16.03566667,61.95,29.50666667,45.25833333
01-12-2022,SLOT-22,16.03566667,61.95,29.50666667,45.25833333
01-12-2022,SLOT-24,19.15633333,56.33333333,27.91166667,50.34333333
1/13/2022,SLOT-1,18.22067797,59.23728814,27.48644068,52.26271186
1/13/2022,SLOT-2,15.049,55.10169492,26.825,54.84333333
1/13/2022,SLOT-3,12.96933333,47.83333333,26.54333333,55.22166667
1/13/2022,SLOT-4,13.4205,46.38333333,25.55833333,58.27666667
1/13/2022,SLOT-5,13.219,46.6440678,25.2,58.04
1/13/2022,SLOT-6,12.91766667,46.85,25.06666667,58.17333333
1/13/2022,SLOT-7,17.40783333,55.76666667,24.71833333,59.26833333
1/13/2022,SLOT-8,13.947,51.23728814,24.81833333,58.195
1/13/2022,SLOT-9,10.54216667,42.21666667,24.36166667,59.35666667
1/13/2022,SLOT-10,8.973,37.63333333,23.96,60.90833333
1/13/2022,SLOT-11,7.005666667,35.47457627,25.68166667,55.415
1/13/2022,SLOT-12,6.788666667,32.75,28.88333333,47.45833333
1/13/2022,SLOT-13,7.828070175,34.8,35.39649123,34.86666667
1/13/2022,SLOT-14,8.221914894,37.10169492,41.17021277,25.67446809
1/13/2022,SLOT-15,11.15888889,40.38983051,42.31111111,23.18888889
1/13/2022,SLOT-16,9.09220339,36.71666667,43.18983051,22.23898305
1/13/2022,SLOT-17,8.452711864,34.22033898,40.39830508,25.96271186
1/13/2022,SLOT-18,8.824333333,35.15,36.12166667,33.93833333
1/13/2022,SLOT-19,10.67066667,37.41666667,34.61833333,37.34666667
1/13/2022,SLOT-20,14.62783333,49.91525424,33.65833333,38.645
1/13/2022,SLOT-21,18.196,53.98333333,31.735,43.04
1/13/2022,SLOT-22,18.20966667,52.9,29.35166667,49.52666667
1/13/2022,SLOT-22,18.20966667,52.9,29.35166667,49.52666667
1/13/2022,SLOT-24,16.30316667,45,28.31,52.745
1/14/2022,SLOT-1,22.60169492,53.94915254,27.81355932,53.32711864
1/14/2022,SLOT-2,18.1815,50.84745763,27.09166667,55.12
1/14/2022,SLOT-3,16.03016667,48.1,26.81666667,56.095
1/14/2022,SLOT-4,20.7455,54.88333333,26.23333333,58.27166667
1/14/2022,SLOT-5,19.088,53.71186441,26.325,57.00333333
1/14/2022,SLOT-6,17.18933333,50.05,26.18833333,58.54833333
1/14/2022,SLOT-7,17.12016667,49.36666667,25.88333333,60.4
1/14/2022,SLOT-8,17.04833333,49.27118644,26.24166667,58.61833333
1/14/2022,SLOT-9,14.141,44.68333333,25.99,58.88
1/14/2022,SLOT-10,10.415,36.33333333,25.52,59.63833333
1/14/2022,SLOT-11,7.207166667,27.08333333,26.365,57.71
1/14/2022,SLOT-12,4.268135593,18.31034483,30.25762712,47.99152542
1/14/2022,SLOT-13,3.802166667,15.78333333,34.51,38.95833333
1/14/2022,SLOT-14,3.045,11.85,39.15666667,29.6
1/14/2022,SLOT-15,3.290666667,12.88135593,44.40166667,21.94833333
1/14/2022,SLOT-16,3.445666667,13.75,42.05666667,24.25333333
1/14/2022,SLOT-17,3.820166667,14.36666667,36.94333333,31.17333333
1/14/2022,SLOT-18,4.561333333,16.10169492,36.21666667,34.12166667
1/14/2022,SLOT-19,5.236,17.03333333,35.51666667,35.9
1/14/2022,SLOT-20,6.064166667,19.66666667,34.28333333,38.10833333
1/14/2022,SLOT-21,8.203166667,25.68333333,31.83333333,42.62
1/14/2022,SLOT-22,8.887,26.71186441,30.12333333,46.79833333
1/14/2022,SLOT-22,8.887,26.71186441,30.12333333,46.79833333
1/14/2022,SLOT-24,10.05416667,29.76666667,28.99,50.32
1/15/2022,SLOT-1,8.84220339,28.24137931,28.54576271,50.99830508
1/15/2022,SLOT-2,8.662833333,27.4,28.19833333,52.415
1/15/2022,SLOT-3,9.165333333,27.76666667,27.60166667,54.585
1/15/2022,SLOT-4,9.457,27.40677966,27.12666667,56.105
1/15/2022,SLOT-5,9.273833333,27,26.83666667,56.86
1/15/2022,SLOT-6,9.554833333,26.8,26.38833333,58.485
1/15/2022,SLOT-7,10.5465,28.38983051,26.21333333,58.25333333
1/15/2022,SLOT-8,9.900833333,27.66666667,25.94666667,58.44
1/15/2022,SLOT-9,7.965333333,24.71666667,25.70333333,59.325
1/15/2022,SLOT-10,7.649333333,24.20338983,25.47666667,59.52833333
1/15/2022,SLOT-11,12.30183333,33.75,27.395,54.47333333
1/15/2022,SLOT-12,6.147333333,26.71666667,31.14,46.46333333
1/15/2022,SLOT-13,4.710833333,22.74576271,36.81666667,36.975
1/15/2022,SLOT-14,4.418833333,18.95,41.86333333,27.03666667
1/15/2022,SLOT-15,3.86,15.13333333,46.43666667,19.14166667
1/15/2022,SLOT-16,3.783,15.01724138,43.05166667,21.40833333
1/15/2022,SLOT-17,9.928166667,38.6,37.57833333,26.815
1/15/2022,SLOT-18,9.674833333,36.35,37.31333333,24.79833333
1/15/2022,SLOT-19,11.6375,40.89830508,37.555,31.43666667
1/15/2022,SLOT-20,17.1135,49.66666667,35.86166667,39.37166667
1/15/2022,SLOT-21,15.19333333,47.73333333,33.41666667,44.58833333
1/15/2022,SLOT-22,16.95206897,49.06779661,30.81206897,50.24827586
1/15/2022,SLOT-22,16.95206897,49.06779661,30.81206897,50.24827586
1/15/2022,SLOT-24,26.57916667,52.01666667,29.73166667,53.13333333
1/16/2022,SLOT-1,25.87779661,57.13559322,29.33728814,53.19152542
1/16/2022,SLOT-2,27.43866667,63.33898305,29.04166667,53.12333333
1/16/2022,SLOT-3,22.73366667,49.48333333,28.39,55.10833333
1/16/2022,SLOT-4,19.9275,43.75,27.89,58.27166667
1/16/2022,SLOT-5,16.48883333,39.37288136,27.065,62.43666667
1/16/2022,SLOT-6,15.02166667,39.03333333,26.795,62.29833333
1/16/2022,SLOT-7,15.72533333,39.51666667,26.425,62.645
1/16/2022,SLOT-8,14.87616667,37.79661017,26.67666667,60.405
1/16/2022,SLOT-9,11.82783333,33.91666667,26.71666667,60.11166667
1/16/2022,SLOT-10,11.53716667,34.01666667,26.56333333,59.935
1/16/2022,SLOT-11,11.6955,36.03389831,27.89,56.50333333
1/16/2022,SLOT-12,9.634833333,34.15,31.71,46.87666667
1/16/2022,SLOT-13,5.772833333,21.06666667,36.21,36.17833333
1/16/2022,SLOT-14,6.5665,22.45762712,41.16833333,27.28333333
1/16/2022,SLOT-15,6.4135,23.35,46.49166667,20.93333333
1/16/2022,SLOT-16,5.714333333,21.18333333,44.62666667,22.44166667
1/16/2022,SLOT-17,4.884333333,17.52542373,39.55,29.305
1/16/2022,SLOT-18,7.485,24.48333333,40.23833333,31.01
1/16/2022,SLOT-19,9.597166667,30.43333333,39.045,32.5
1/16/2022,SLOT-20,9.582,28.61016949,37.50333333,36.09166667
1/16/2022,SLOT-21,14.18533333,35.2,34.71,43.345
1/16/2022,SLOT-22,29.65083333,39.73333333,32.07166667,49.13
1/16/2022,SLOT-22,29.65083333,39.73333333,32.07166667,49.13
1/16/2022,SLOT-24,12.78516667,30.95,30.69833333,52.82833333
1/17/2022,SLOT-1,18.39932203,40.88135593,30.47966102,53.90169492
1/17/2022,SLOT-2,16.521,40.22033898,30.34333333,52.83
1/17/2022,SLOT-3,13.883,35.56666667,30.16,53.66333333
1/17/2022,SLOT-4,12.28933333,32.51666667,29.32166667,57.395
1/17/2022,SLOT-5,12.1205,31.93333333,29.09333333,58.07833333
1/17/2022,SLOT-6,14.55216667,34.50847458,29.32333333,56.575
1/17/2022,SLOT-7,15.41916667,35.78333333,29.24333333,56.16
1/17/2022,SLOT-8,11.84116667,32.58333333,29.11833333,56.485
1/17/2022,SLOT-9,8.099,25.91525424,28.30166667,58.89833333
1/17/2022,SLOT-10,7.502333333,21.38333333,28.32833333,58.15333333
1/17/2022,SLOT-11,6.071320755,17.46428571,30.29433962,50.7245283
1/17/2022,SLOT-12,4.911166667,15.93220339,33.59,42.245
1/17/2022,SLOT-13,4.370333333,15.76666667,37.33666667,36.23166667
1/17/2022,SLOT-14,4.008333333,15.52542373,38.17666667,35.64833333
1/17/2022,SLOT-15,4.087166667,16.28333333,39.19666667,34.27
1/17/2022,SLOT-16,4.688,17.78333333,40.62666667,31.27166667
1/17/2022,SLOT-17,5.370333333,18.81355932,41.81333333,29.13
1/17/2022,SLOT-18,5.561333333,20.06666667,42.26666667,28.70833333
1/17/2022,SLOT-19,9.377,77.9,41.755,32.16333333
1/17/2022,SLOT-20,8.884833333,29.48333333,40.61166667,34.48333333
1/17/2022,SLOT-21,6.905833333,18.44067797,39.49833333,35.98
1/17/2022,SLOT-22,6.828,19.21666667,37.965,37.51
1/17/2022,SLOT-22,6.828,19.21666667,37.965,37.51
1/17/2022,SLOT-24,6.895333333,21.44067797,34.25,45.50166667
1/18/2022,SLOT-1,7.301525424,22.72881356,33.40338983,47.48135593
1/18/2022,SLOT-2,7.713166667,23.91666667,32.85833333,48.02833333
1/18/2022,SLOT-3,7.729333333,24.94915254,32.50333333,49.75666667
1/18/2022,SLOT-4,7.6525,26.73333333,32.225,50.66333333
1/18/2022,SLOT-5,7.846333333,27.93333333,31.945,50.81
1/18/2022,SLOT-6,8.379666667,29.6779661,31.57666667,49.02333333
1/18/2022,SLOT-7,9.366666667,33.73333333,31.14,47.285
1/18/2022,SLOT-8,12.44,41.46666667,30.72166667,45.76666667
1/18/2022,SLOT-9,13.7125,46.01694915,30.34166667,45.09833333
1/18/2022,SLOT-10,14.58633333,44.58333333,29.98,45.42
1/18/2022,SLOT-11,9.452333333,27.66315789,30.01833333,45.28333333
1/18/2022,SLOT-12,6.391833333,19.66386555,31.40666667,44.335
1/18/2022,SLOT-13,5.768666667,18.81308411,33.83833333,42.19833333
1/18/2022,SLOT-14,4.692166667,15.52542373,36.61833333,36.92
1/18/2022,SLOT-15,4.2475,16.28333333,38.99833333,33.26666667
1/18/2022,SLOT-16,4.923666667,17.78333333,40.30166667,30.79
1/18/2022,SLOT-17,8.053,18.81355932,41.265,26.44333333
1/18/2022,SLOT-18,10.63083333,20.06666667,42.055,25.15166667
1/18/2022,SLOT-19,13.8375,77.9,42.21166667,29.46666667
1/18/2022,SLOT-20,14.52516667,29.48333333,40.66833333,35.325
1/18/2022,SLOT-21,15.567,18.44067797,39.01,38.81333333
1/18/2022,SLOT-22,16.57333333,19.21666667,36.79166667,40.69833333
1/18/2022,SLOT-22,16.57333333,19.21666667,36.79166667,40.69833333
1/18/2022,SLOT-24,19.2915,21.44067797,34.06833333,46.56333333
1/19/2022,SLOT-1,19.98050847,22.72881356,33.4440678,47.63898305
1/19/2022,SLOT-2,19.31216667,23.91666667,32.905,48.38
1/19/2022,SLOT-3,16.07633333,24.94915254,32.33,49.21166667
1/19/2022,SLOT-4,15.34983333,26.73333333,31.73,51.08833333
1/19/2022,SLOT-5,14.08216667,27.93333333,31.11833333,51.13833333
1/19/2022,SLOT-6,13.68583333,29.6779661,30.82333333,50.53333333
1/19/2022,SLOT-7,13.765,33.73333333,30.465,48.045
1/19/2022,SLOT-8,13.992,41.46666667,30.04666667,45.96333333
1/19/2022,SLOT-9,12.948,46.01694915,29.57,45.495
1/19/2022,SLOT-10,13.76516667,44.58333333,29.22,45.48333333
1/19/2022,SLOT-11,10.45434783,33.13333333,29.12173913,45.26956522
1/19/2022,SLOT-12,9.446346154,23.33333333,30.16153846,44.18846154
1/19/2022,SLOT-13,7.6895,22.38983051,32.63333333,41.46166667
1/19/2022,SLOT-14,7.999666667,20.41666667,36.74666667,31.68333333
1/19/2022,SLOT-15,8.441833333,19.2,39.56,24.3
1/19/2022,SLOT-16,12.554,21.59322034,40.20833333,22.645
1/19/2022,SLOT-17,11.52866667,30.55,40.11333333,23.96166667
1/19/2022,SLOT-18,12.62166667,37.76271186,39.27333333,30.27833333
1/19/2022,SLOT-19,16.48116667,49.65,36.705,38.34333333
1/19/2022,SLOT-20,19.24864407,50.45,35.23220339,40.10677966
1/19/2022,SLOT-21,20.1375,51.25,34.10833333,43.4
1/20/2022,SLOT-11,11.48454545,44.98701299,32.86969697,48.63333333
1/20/2022,SLOT-12,12.39783333,47.13333333,31.44,50.19833333
1/20/2022,SLOT-13,11.75661017,44.3220339,30.98474576,51.58474576
1/20/2022,SLOT-14,12.71283333,47.41666667,38.98,33.18333333
1/20/2022,SLOT-15,11.30847458,41.88333333,40.40508475,30.12372881
1/20/2022,SLOT-16,10.71733333,36.03389831,41.39,26.44
1/20/2022,SLOT-17,11.448,34.58333333,40.075,30.425
1/20/2022,SLOT-18,11.30483333,31.71666667,37.72833333,33.385
1/20/2022,SLOT-19,10.53033333,30.3559322,36.49666667,39.90166667
1/20/2022,SLOT-20,14.73383333,39.06666667,35.00833333,45.24333333
1/20/2022,SLOT-21,16.882,41.41666667,32.87333333,46.46666667
1/20/2022,SLOT-22,16.654,40.75,30.71,51.23666667
1/20/2022,SLOT-22,16.654,40.75,30.71,51.23666667
1/20/2022,SLOT-24,30.4985,71.86666667,29.23166667,56.03666667
1/21/2022,SLOT-1,31.74152542,67.37288136,28.74915254,56.22881356
1/21/2022,SLOT-2,26.15583333,46.88135593,28.30333333,54.82666667
1/21/2022,SLOT-3,25.647,47.43333333,27.915,53.77833333
1/21/2022,SLOT-4,31.85266667,56.85,27.18666667,55.91833333
1/21/2022,SLOT-5,42.066,55,26.61666667,58.18666667
1/21/2022,SLOT-6,40.82916667,56.03333333,26.28,61.79666667
1/21/2022,SLOT-7,44.09316667,56.3,25.85833333,66.06833333
1/21/2022,SLOT-8,39.14766667,53.10169492,25.72166667,66.915
1/21/2022,SLOT-9,18.7315,41.15,25.60666667,67.29
1/21/2022,SLOT-10,14.96416667,40.36666667,25.255,67.545
1/21/2022,SLOT-11,13.75033333,36.9137931,27.02666667,63.06833333
1/21/2022,SLOT-12,11.55666667,32.41666667,31.94166667,50.30833333
1/21/2022,SLOT-13,7.796833333,25.21666667,35.265,41.56833333
1/21/2022,SLOT-14,6.102666667,19.94915254,36.69666667,35.03
1/21/2022,SLOT-15,6.3355,19.03333333,37.87333333,30.94166667
1/21/2022,SLOT-16,6.841666667,18.23333333,38.43,25.38666667
1/21/2022,SLOT-17,6.314,17.43333333,38.95333333,31.73666667
1/21/2022,SLOT-18,8.003333333,21.44067797,37.45833333,36.57
